num_factura,fecha_venta,producto,vendedor,cliente,cantidad
267,2024-03-31,44,5,19,1
267,2024-03-31,51,5,19,3
267,2024-03-31,8,5,19,3
268,2023-12-11,36,48,107,4
269,2022-06-15,7,24,120,2
269,2022-06-15,38,24,120,2
269,2022-06-15,41,24,120,4
269,2022-06-15,54,24,120,2
270,2025-11-09,60,48,83,4
270,2025-11-09,14,48,83,4
270,2025-11-09,58,48,83,2
270,2025-11-09,10,48,83,3
270,2025-11-09,48,48,83,1
271,2026-01-21,46,39,26,1
271,2026-01-21,57,39,26,1
271,2026-01-21,1,39,26,4
271,2026-01-21,13,39,26,3
271,2026-01-21,35,39,26,4
272,2024-10-16,18,18,75,4
272,2024-10-16,55,18,75,4
272,2024-10-16,31,18,75,2
272,2024-10-16,2,18,75,1
273,2022-09-05,54,32,93,3
273,2022-09-05,52,32,93,3
273,2022-09-05,53,32,93,4
273,2022-09-05,60,32,93,1
273,2022-09-05,14,32,93,4
274,2024-01-10,28,23,108,2
274,2024-01-10,49,23,108,4
274,2024-01-10,54,23,108,4
275,2022-08-22,56,39,99,1
275,2022-08-22,5,39,99,4
275,2022-08-22,14,39,99,2
275,2022-08-22,58,39,99,1
275,2022-08-22,21,39,99,1
276,2026-01-19,40,38,21,3
276,2026-01-19,59,38,21,4
277,2026-01-14,19,20,115,2
277,2026-01-14,29,20,115,4
277,2026-01-14,22,20,115,4
278,2025-01-07,41,19,12,3
278,2025-01-07,9,19,12,1
278,2025-01-07,60,19,12,3
278,2025-01-07,13,19,12,2
278,2025-01-07,31,19,12,4
279,2024-10-21,43,29,71,2
279,2024-10-21,1,29,71,2
279,2024-10-21,14,29,71,2
280,2023-02-06,21,41,75,2
280,2023-02-06,7,41,75,2
280,2023-02-06,8,41,75,2
280,2023-02-06,58,41,75,2
281,2024-07-13,44,18,37,2
282,2023-08-27,32,25,86,3
283,2022-08-25,44,19,53,3
283,2022-08-25,1,19,53,4
283,2022-08-25,4,19,53,2
283,2022-08-25,57,19,53,1
283,2022-08-25,17,19,53,4
284,2023-07-13,51,23,65,4
285,2022-04-10,44,26,76,2
285,2022-04-10,36,26,76,4
285,2022-04-10,53,26,76,3
285,2022-04-10,48,26,76,1
286,2025-07-11,12,12,50,3
286,2025-07-11,24,12,50,1
286,2025-07-11,49,12,50,3
286,2025-07-11,17,12,50,4
287,2025-09-09,32,36,55,3
287,2025-09-09,56,36,55,1
287,2025-09-09,37,36,55,1
287,2025-09-09,53,36,55,3
287,2025-09-09,38,36,55,1
288,2024-10-25,4,26,14,1
288,2024-10-25,57,26,14,3
289,2022-03-27,38,27,53,2
289,2022-03-27,45,27,53,3
290,2023-11-16,49,26,96,2
290,2023-11-16,44,26,96,1
290,2023-11-16,13,26,96,1
290,2023-11-16,47,26,96,1
291,2025-12-08,54,25,17,2
291,2025-12-08,29,25,17,2
291,2025-12-08,31,25,17,2
292,2025-07-04,31,6,115,4
293,2023-11-13,53,16,42,1
293,2023-11-13,23,16,42,1
294,2026-01-07,13,20,79,1
294,2026-01-07,23,20,79,4
294,2026-01-07,17,20,79,1
294,2026-01-07,60,20,79,3
294,2026-01-07,57,20,79,4
295,2023-10-19,47,20,83,1
295,2023-10-19,56,20,83,2
295,2023-10-19,27,20,83,1
296,2022-03-02,53,38,94,2
297,2022-07-18,49,13,111,2
297,2022-07-18,32,13,111,3
298,2024-01-10,17,30,18,3
298,2024-01-10,22,30,18,1
298,2024-01-10,23,30,18,2
299,2023-11-11,14,17,58,4
299,2023-11-11,12,17,58,4
299,2023-11-11,4,17,58,4
299,2023-11-11,51,17,58,1
300,2025-01-12,16,4,85,2
300,2025-01-12,42,4,85,4
300,2025-01-12,49,4,85,1
300,2025-01-12,34,4,85,2
301,2025-01-15,5,27,28,3
301,2025-01-15,53,27,28,1
301,2025-01-15,11,27,28,3
302,2022-10-12,37,36,58,2
303,2023-05-19,35,5,111,1
303,2023-05-19,32,5,111,1
303,2023-05-19,49,5,111,1
303,2023-05-19,34,5,111,4
304,2024-11-25,29,41,22,1
304,2024-11-25,28,41,22,2
304,2024-11-25,1,41,22,3
305,2022-12-21,5,47,35,1
305,2022-12-21,24,47,35,2
305,2022-12-21,54,47,35,3
305,2022-12-21,15,47,35,3
306,2025-06-02,12,35,77,1
307,2022-05-13,50,44,92,3
307,2022-05-13,35,44,92,3
307,2022-05-13,40,44,92,3
308,2024-02-01,1,33,15,1
308,2024-02-01,33,33,15,2
308,2024-02-01,7,33,15,3
308,2024-02-01,25,33,15,3
308,2024-02-01,11,33,15,4
309,2024-10-28,31,42,10,4
309,2024-10-28,30,42,10,2
310,2023-10-04,2,25,112,4
310,2023-10-04,7,25,112,4
311,2025-09-02,12,9,26,3
311,2025-09-02,2,9,26,4
311,2025-09-02,6,9,26,4
311,2025-09-02,19,9,26,2
312,2024-08-31,52,32,1,1
312,2024-08-31,17,32,1,3
312,2024-08-31,21,32,1,3
312,2024-08-31,53,32,1,1
313,2022-09-23,35,15,118,1
313,2022-09-23,30,15,118,2
313,2022-09-23,29,15,118,2
314,2022-07-12,43,40,2,2
314,2022-07-12,34,40,2,1
314,2022-07-12,2,40,2,1
314,2022-07-12,52,40,2,4
314,2022-07-12,1,40,2,1
315,2023-09-26,32,21,81,3
315,2023-09-26,16,21,81,1
315,2023-09-26,52,21,81,3
315,2023-09-26,13,21,81,1
316,2022-11-17,38,25,37,2
316,2022-11-17,37,25,37,4
316,2022-11-17,58,25,37,4
316,2022-11-17,8,25,37,3
317,2024-07-07,49,14,3,2
317,2024-07-07,4,14,3,1
318,2023-04-21,39,31,6,3
318,2023-04-21,7,31,6,3
319,2024-06-26,3,31,54,3
320,2023-04-03,3,5,48,4
320,2023-04-03,6,5,48,4
321,2022-05-05,35,11,26,1
321,2022-05-05,3,11,26,4
322,2024-02-15,45,27,40,4
322,2024-02-15,53,27,40,1
322,2024-02-15,60,27,40,1
322,2024-02-15,21,27,40,3
323,2022-11-16,34,45,9,3
323,2022-11-16,44,45,9,4
323,2022-11-16,49,45,9,1
324,2024-09-26,23,6,77,4
324,2024-09-26,15,6,77,1
325,2023-02-17,2,3,78,4
326,2022-06-25,49,24,35,2
326,2022-06-25,45,24,35,3
326,2022-06-25,7,24,35,4
327,2022-06-04,27,25,118,4
327,2022-06-04,50,25,118,2
327,2022-06-04,7,25,118,1
327,2022-06-04,49,25,118,1
327,2022-06-04,57,25,118,1
328,2025-11-10,12,31,83,1
328,2025-11-10,44,31,83,4
328,2025-11-10,7,31,83,3
329,2025-08-12,49,9,36,3
329,2025-08-12,1,9,36,1
329,2025-08-12,41,9,36,4
329,2025-08-12,59,9,36,4
330,2023-05-21,12,12,1,2
330,2023-05-21,32,12,1,2
330,2023-05-21,19,12,1,1
331,2022-01-28,34,27,120,1
331,2022-01-28,43,27,120,1
332,2024-05-26,56,48,88,3
332,2024-05-26,24,48,88,2
332,2024-05-26,2,48,88,4
333,2022-09-20,51,29,106,2
333,2022-09-20,31,29,106,4
334,2022-04-06,25,12,120,4
334,2022-04-06,52,12,120,2
334,2022-04-06,18,12,120,2
334,2022-04-06,9,12,120,1
335,2026-01-11,32,19,26,4
336,2022-09-09,2,21,49,2
336,2022-09-09,34,21,49,1
336,2022-09-09,30,21,49,1
336,2022-09-09,31,21,49,1
336,2022-09-09,52,21,49,2
337,2025-01-21,59,32,58,3
338,2023-10-12,60,49,44,2
338,2023-10-12,20,49,44,2
338,2023-10-12,12,49,44,1
338,2023-10-12,48,49,44,4
338,2023-10-12,13,49,44,2
339,2025-04-02,34,44,51,4
339,2025-04-02,20,44,51,1
339,2025-04-02,14,44,51,3
339,2025-04-02,21,44,51,2
339,2025-04-02,41,44,51,1
340,2024-12-19,44,48,80,1
340,2024-12-19,32,48,80,2
340,2024-12-19,42,48,80,1
340,2024-12-19,28,48,80,4
341,2023-11-21,60,21,15,3
341,2023-11-21,19,21,15,4
341,2023-11-21,38,21,15,2
341,2023-11-21,59,21,15,1
342,2022-05-13,52,47,100,4
342,2022-05-13,4,47,100,2
342,2022-05-13,36,47,100,3
342,2022-05-13,55,47,100,2
342,2022-05-13,29,47,100,2
343,2022-10-20,51,18,101,1
344,2024-03-04,44,16,13,4
345,2023-02-26,52,42,99,2
345,2023-02-26,31,42,99,3
345,2023-02-26,39,42,99,4
345,2023-02-26,60,42,99,1
345,2023-02-26,58,42,99,3
346,2023-03-28,9,16,102,1
346,2023-03-28,50,16,102,1
346,2023-03-28,31,16,102,4
346,2023-03-28,28,16,102,4
346,2023-03-28,18,16,102,3
347,2024-02-14,14,26,116,1
347,2024-02-14,56,26,116,1
347,2024-02-14,20,26,116,4
348,2022-12-28,24,12,53,2
348,2022-12-28,55,12,53,2
348,2022-12-28,52,12,53,3
348,2022-12-28,7,12,53,2
348,2022-12-28,35,12,53,3
349,2022-06-23,18,35,90,3
349,2022-06-23,13,35,90,1
350,2023-08-19,10,15,86,1
350,2023-08-19,47,15,86,4
350,2023-08-19,37,15,86,4
351,2022-02-24,6,15,34,1
352,2023-06-18,5,43,93,1
352,2023-06-18,15,43,93,1
353,2022-01-02,28,4,105,4
353,2022-01-02,26,4,105,4
353,2022-01-02,21,4,105,1
353,2022-01-02,3,4,105,3
353,2022-01-02,32,4,105,1
354,2022-04-01,36,42,17,3
354,2022-04-01,56,42,17,4
354,2022-04-01,4,42,17,1
354,2022-04-01,6,42,17,4
354,2022-04-01,32,42,17,1
355,2024-09-03,24,28,104,4
356,2024-09-13,6,32,91,4
356,2024-09-13,5,32,91,2
356,2024-09-13,28,32,91,3
357,2023-12-17,11,2,76,1
357,2023-12-17,13,2,76,1
357,2023-12-17,21,2,76,4
357,2023-12-17,19,2,76,2
358,2022-08-27,4,32,116,1
358,2022-08-27,14,32,116,1
358,2022-08-27,49,32,116,3
358,2022-08-27,45,32,116,4
359,2023-06-15,55,35,82,2
360,2025-10-10,56,18,2,4
360,2025-10-10,10,18,2,3
360,2025-10-10,32,18,2,3
360,2025-10-10,3,18,2,1
360,2025-10-10,21,18,2,2
361,2024-10-26,51,29,118,2
361,2024-10-26,42,29,118,2
361,2024-10-26,59,29,118,3
361,2024-10-26,30,29,118,3
361,2024-10-26,20,29,118,2
362,2024-01-01,21,34,92,2
362,2024-01-01,27,34,92,1
362,2024-01-01,23,34,92,2
362,2024-01-01,30,34,92,1
362,2024-01-01,24,34,92,3
363,2022-11-16,37,45,57,4
363,2022-11-16,23,45,57,3
363,2022-11-16,53,45,57,1
364,2025-07-18,55,23,40,3
364,2025-07-18,3,23,40,1
365,2024-08-24,40,19,29,4
365,2024-08-24,29,19,29,2
365,2024-08-24,47,19,29,1
365,2024-08-24,57,19,29,4
366,2024-07-01,41,28,49,2
366,2024-07-01,9,28,49,4
367,2025-02-19,57,46,51,4
367,2025-02-19,43,46,51,3
367,2025-02-19,7,46,51,2
367,2025-02-19,49,46,51,4
367,2025-02-19,60,46,51,2
368,2024-09-10,46,2,92,1
368,2024-09-10,1,2,92,3
369,2022-01-12,39,33,25,1
370,2023-08-20,59,46,90,4
370,2023-08-20,29,46,90,4
370,2023-08-20,21,46,90,4
370,2023-08-20,39,46,90,3
371,2025-07-26,9,39,82,3
371,2025-07-26,24,39,82,2
371,2025-07-26,12,39,82,2
372,2022-05-12,29,46,89,1
372,2022-05-12,22,46,89,2
372,2022-05-12,19,46,89,4
372,2022-05-12,11,46,89,4
372,2022-05-12,60,46,89,1
373,2022-08-22,20,1,88,2
374,2022-09-04,33,32,63,3
374,2022-09-04,48,32,63,4
374,2022-09-04,51,32,63,4
374,2022-09-04,22,32,63,4
375,2023-12-09,27,17,74,3
375,2023-12-09,42,17,74,3
376,2022-10-13,49,44,14,3
376,2022-10-13,32,44,14,3
376,2022-10-13,55,44,14,4
376,2022-10-13,28,44,14,2
377,2024-09-08,45,35,48,2
377,2024-09-08,26,35,48,4
378,2023-12-23,22,3,88,4
378,2023-12-23,18,3,88,2
378,2023-12-23,19,3,88,3
379,2024-11-29,51,3,120,1
379,2024-11-29,22,3,120,1
379,2024-11-29,9,3,120,3
379,2024-11-29,50,3,120,4
379,2024-11-29,34,3,120,4
380,2022-12-08,59,32,57,1
380,2022-12-08,40,32,57,2
381,2022-11-18,31,14,48,4
381,2022-11-18,15,14,48,3
381,2022-11-18,7,14,48,1
381,2022-11-18,10,14,48,2
381,2022-11-18,9,14,48,3
382,2025-11-05,57,29,2,1
382,2025-11-05,3,29,2,4
383,2025-07-07,42,26,110,3
383,2025-07-07,38,26,110,4
383,2025-07-07,15,26,110,1
383,2025-07-07,35,26,110,3
384,2024-08-09,10,24,75,2
384,2024-08-09,13,24,75,1
385,2022-07-30,47,1,2,3
385,2022-07-30,28,1,2,1
385,2022-07-30,35,1,2,4
385,2022-07-30,54,1,2,4
386,2024-06-06,1,50,48,3
386,2024-06-06,37,50,48,3
386,2024-06-06,4,50,48,4
386,2024-06-06,16,50,48,2
387,2024-02-14,3,8,113,4
388,2023-04-22,46,21,116,3
388,2023-04-22,20,21,116,3
388,2023-04-22,56,21,116,4
388,2023-04-22,21,21,116,3
389,2023-10-13,57,14,50,4
389,2023-10-13,15,14,50,4
389,2023-10-13,16,14,50,3
390,2024-02-09,39,15,14,2
390,2024-02-09,4,15,14,1
391,2024-04-27,4,16,50,3
391,2024-04-27,27,16,50,4
391,2024-04-27,58,16,50,1
391,2024-04-27,49,16,50,1
392,2023-03-28,58,6,106,4
392,2023-03-28,37,6,106,2
392,2023-03-28,55,6,106,2
392,2023-03-28,14,6,106,2
393,2024-07-05,2,14,9,1
393,2024-07-05,25,14,9,3
393,2024-07-05,37,14,9,2
394,2025-12-18,60,31,10,3
394,2025-12-18,40,31,10,3
394,2025-12-18,14,31,10,1
394,2025-12-18,43,31,10,1
394,2025-12-18,17,31,10,1
395,2024-04-11,59,31,77,3
395,2024-04-11,46,31,77,1
395,2024-04-11,41,31,77,2
395,2024-04-11,12,31,77,2
395,2024-04-11,34,31,77,1
396,2022-12-11,23,33,52,2
396,2022-12-11,34,33,52,4
397,2022-01-11,2,21,60,4
397,2022-01-11,37,21,60,1
397,2022-01-11,52,21,60,1
397,2022-01-11,25,21,60,4
397,2022-01-11,34,21,60,3
398,2025-10-25,43,21,118,4
398,2025-10-25,53,21,118,2
399,2025-10-01,8,34,44,2
399,2025-10-01,12,34,44,1
399,2025-10-01,17,34,44,2
399,2025-10-01,45,34,44,2
400,2024-02-17,15,40,1,2
400,2024-02-17,21,40,1,1
401,2024-08-13,25,30,7,1
401,2024-08-13,59,30,7,1
401,2024-08-13,2,30,7,3
402,2024-07-19,12,10,5,3
402,2024-07-19,24,10,5,4
403,2022-12-05,5,6,99,2
403,2022-12-05,23,6,99,3
404,2022-12-24,4,39,68,3
404,2022-12-24,34,39,68,2
405,2024-11-17,1,17,54,1
406,2026-01-24,20,45,57,1
407,2023-02-11,22,16,89,2
408,2022-10-12,16,39,39,2
408,2022-10-12,42,39,39,4
408,2022-10-12,45,39,39,1
408,2022-10-12,20,39,39,3
408,2022-10-12,52,39,39,3
409,2025-09-23,18,29,113,3
410,2025-09-19,58,16,37,2
410,2025-09-19,30,16,37,4
411,2023-01-27,3,38,13,4
411,2023-01-27,57,38,13,1
412,2025-02-26,25,40,13,4
412,2025-02-26,55,40,13,4
412,2025-02-26,22,40,13,1
412,2025-02-26,8,40,13,1
412,2025-02-26,4,40,13,3
413,2024-10-18,31,22,89,4
413,2024-10-18,27,22,89,2
413,2024-10-18,26,22,89,3
414,2025-10-04,58,6,96,4
415,2025-07-16,43,6,75,4
416,2022-06-30,24,27,82,2
417,2025-10-26,51,47,99,1
418,2023-10-14,22,2,120,4
418,2023-10-14,14,2,120,3
418,2023-10-14,10,2,120,3
418,2023-10-14,2,2,120,2
418,2023-10-14,41,2,120,3
419,2024-04-20,5,29,92,4
419,2024-04-20,16,29,92,4
420,2024-09-25,23,44,92,1
421,2024-10-06,56,9,31,3
421,2024-10-06,57,9,31,3
421,2024-10-06,21,9,31,2
421,2024-10-06,7,9,31,4
421,2024-10-06,51,9,31,2
422,2024-04-18,46,38,120,2
422,2024-04-18,10,38,120,2
422,2024-04-18,8,38,120,4
422,2024-04-18,41,38,120,3
423,2024-08-19,24,4,78,2
423,2024-08-19,26,4,78,2
423,2024-08-19,20,4,78,4
424,2024-10-27,11,6,87,2
424,2024-10-27,40,6,87,3
424,2024-10-27,1,6,87,2
424,2024-10-27,47,6,87,3
425,2022-12-31,59,47,10,3
425,2022-12-31,26,47,10,1
425,2022-12-31,20,47,10,2
425,2022-12-31,5,47,10,1
426,2025-01-20,32,18,105,1
426,2025-01-20,43,18,105,1
427,2022-04-10,17,43,111,2
427,2022-04-10,56,43,111,4
427,2022-04-10,25,43,111,2
427,2022-04-10,48,43,111,4
427,2022-04-10,9,43,111,1
428,2022-10-27,28,16,119,4
428,2022-10-27,32,16,119,2
428,2022-10-27,46,16,119,2
429,2025-08-15,7,6,15,1
430,2023-02-08,45,38,50,2
430,2023-02-08,27,38,50,1
430,2023-02-08,19,38,50,3
430,2023-02-08,47,38,50,3
430,2023-02-08,21,38,50,2
431,2024-07-22,10,5,35,3
432,2024-10-16,57,31,87,4
432,2024-10-16,33,31,87,3
432,2024-10-16,41,31,87,4
433,2022-04-12,57,7,97,4
434,2022-06-09,29,36,15,2
435,2024-01-12,29,16,37,3
436,2025-09-17,26,17,120,1
436,2025-09-17,17,17,120,2
436,2025-09-17,18,17,120,2
437,2023-04-21,31,32,23,2
438,2025-11-24,56,34,13,2
438,2025-11-24,1,34,13,4
438,2025-11-24,18,34,13,1
439,2025-03-04,37,3,74,1
439,2025-03-04,48,3,74,2
439,2025-03-04,38,3,74,3
439,2025-03-04,42,3,74,3
439,2025-03-04,54,3,74,3
440,2024-09-27,36,19,23,4
440,2024-09-27,37,19,23,1
440,2024-09-27,29,19,23,3
441,2022-04-10,43,35,115,4
441,2022-04-10,16,35,115,3
442,2023-10-09,54,4,12,3
442,2023-10-09,53,4,12,2
442,2023-10-09,57,4,12,2
443,2023-06-03,55,38,42,2
444,2022-08-19,23,48,18,1
444,2022-08-19,40,48,18,4
444,2022-08-19,52,48,18,3
445,2024-01-06,58,18,30,2
445,2024-01-06,52,18,30,3
446,2024-06-12,46,31,5,3
446,2024-06-12,25,31,5,2
446,2024-06-12,9,31,5,3
446,2024-06-12,20,31,5,1
446,2024-06-12,41,31,5,4
447,2024-07-20,42,45,24,1
448,2022-08-02,54,15,70,2
448,2022-08-02,27,15,70,4
448,2022-08-02,57,15,70,1
449,2025-12-12,7,17,16,3
449,2025-12-12,4,17,16,1
449,2025-12-12,15,17,16,3
449,2025-12-12,14,17,16,4
450,2022-05-21,36,46,34,4
450,2022-05-21,1,46,34,1
450,2022-05-21,31,46,34,2
450,2022-05-21,5,46,34,1
450,2022-05-21,33,46,34,1
451,2023-01-07,3,29,52,4
451,2023-01-07,28,29,52,4
452,2023-12-21,46,6,105,3
452,2023-12-21,18,6,105,3
452,2023-12-21,39,6,105,1
453,2025-10-01,36,30,25,2
454,2025-03-07,28,23,20,4
454,2025-03-07,29,23,20,3
455,2025-09-06,24,48,92,1
455,2025-09-06,31,48,92,1
455,2025-09-06,5,48,92,3
455,2025-09-06,33,48,92,4
456,2022-03-23,44,47,45,2
456,2022-03-23,42,47,45,3
456,2022-03-23,57,47,45,4
457,2022-01-19,13,2,65,1
457,2022-01-19,26,2,65,2
457,2022-01-19,19,2,65,4
458,2026-01-16,29,9,27,1
458,2026-01-16,49,9,27,2
458,2026-01-16,50,9,27,4
459,2025-07-26,21,31,48,2
459,2025-07-26,40,31,48,4
459,2025-07-26,58,31,48,3
460,2022-10-13,45,39,89,1
460,2022-10-13,59,39,89,3
460,2022-10-13,39,39,89,3
460,2022-10-13,13,39,89,4
461,2025-04-18,59,18,22,4
461,2025-04-18,28,18,22,1
461,2025-04-18,34,18,22,3
461,2025-04-18,22,18,22,1
462,2024-08-21,52,37,40,3
462,2024-08-21,2,37,40,3
463,2022-11-10,12,21,5,2
463,2022-11-10,41,21,5,1
463,2022-11-10,8,21,5,3
464,2022-04-02,46,7,100,3
464,2022-04-02,10,7,100,1
465,2024-01-02,30,14,94,4
465,2024-01-02,39,14,94,1
466,2023-12-03,35,4,66,1
466,2023-12-03,25,4,66,1
467,2025-03-23,57,22,114,2
467,2025-03-23,31,22,114,4
467,2025-03-23,27,22,114,1
467,2025-03-23,3,22,114,2
468,2025-02-03,39,23,30,1
468,2025-02-03,4,23,30,2
468,2025-02-03,36,23,30,2
468,2025-02-03,54,23,30,1
469,2023-07-22,26,35,68,4
469,2023-07-22,24,35,68,2
470,2024-07-22,3,40,88,3
470,2024-07-22,28,40,88,2
470,2024-07-22,38,40,88,3
470,2024-07-22,36,40,88,1
470,2024-07-22,4,40,88,3
471,2022-12-05,56,34,57,4
471,2022-12-05,41,34,57,2
471,2022-12-05,54,34,57,4
472,2023-06-15,22,27,120,4
473,2025-01-19,43,34,40,3
473,2025-01-19,33,34,40,1
474,2022-11-14,2,19,45,4
474,2022-11-14,1,19,45,3
474,2022-11-14,59,19,45,4
474,2022-11-14,32,19,45,4
474,2022-11-14,46,19,45,2
475,2024-08-20,57,15,70,1
475,2024-08-20,32,15,70,4
475,2024-08-20,19,15,70,3
476,2022-01-11,1,46,96,4
476,2022-01-11,31,46,96,3
477,2025-06-18,49,38,13,2
477,2025-06-18,55,38,13,4
477,2025-06-18,57,38,13,3
477,2025-06-18,18,38,13,3
477,2025-06-18,41,38,13,1
478,2025-03-11,6,16,34,3
479,2022-12-26,13,26,8,4
479,2022-12-26,58,26,8,2
480,2022-12-27,22,22,116,1
480,2022-12-27,27,22,116,4
480,2022-12-27,35,22,116,1
480,2022-12-27,12,22,116,2
480,2022-12-27,16,22,116,2
481,2025-11-28,6,18,89,4
481,2025-11-28,32,18,89,2
481,2025-11-28,19,18,89,2
481,2025-11-28,12,18,89,3
482,2022-03-25,33,9,99,3
483,2023-05-10,47,17,67,3
483,2023-05-10,22,17,67,4
483,2023-05-10,8,17,67,2
484,2025-12-26,58,20,95,1
484,2025-12-26,54,20,95,4
484,2025-12-26,46,20,95,2
485,2026-02-04,31,9,75,4
485,2026-02-04,35,9,75,1
485,2026-02-04,34,9,75,3
486,2024-06-21,44,41,62,1
486,2024-06-21,60,41,62,1
486,2024-06-21,36,41,62,2
487,2022-04-29,51,34,40,4
487,2022-04-29,21,34,40,1
488,2024-11-25,54,24,54,1
489,2025-09-01,51,45,111,1
489,2025-09-01,45,45,111,3
490,2023-10-03,18,9,72,1
491,2024-05-02,45,42,117,3
491,2024-05-02,50,42,117,2
491,2024-05-02,12,42,117,1
492,2025-03-30,36,26,2,4
492,2025-03-30,21,26,2,4
493,2025-03-19,21,44,109,2
493,2025-03-19,29,44,109,1
493,2025-03-19,31,44,109,4
493,2025-03-19,37,44,109,1
494,2022-12-04,38,49,41,1
494,2022-12-04,32,49,41,4
494,2022-12-04,51,49,41,3
494,2022-12-04,29,49,41,1
494,2022-12-04,56,49,41,1
495,2025-08-17,42,29,81,2
495,2025-08-17,59,29,81,3
495,2025-08-17,52,29,81,4
495,2025-08-17,40,29,81,1
496,2025-05-19,8,20,84,1
497,2025-11-19,59,27,22,1
498,2023-11-29,46,31,116,4
499,2025-11-18,17,24,68,2
499,2025-11-18,5,24,68,4
499,2025-11-18,18,24,68,2
500,2022-07-03,34,22,108,3
500,2022-07-03,11,22,108,2
500,2022-07-03,38,22,108,4
500,2022-07-03,4,22,108,1
500,2022-07-03,49,22,108,4
501,2022-01-08,1,34,7,1
501,2022-01-08,34,34,7,2
501,2022-01-08,30,34,7,1
501,2022-01-08,16,34,7,1
502,2022-06-11,44,25,31,4
502,2022-06-11,30,25,31,4
502,2022-06-11,23,25,31,3
502,2022-06-11,7,25,31,1
502,2022-06-11,15,25,31,3
503,2025-11-10,11,31,18,2
503,2025-11-10,40,31,18,2
503,2025-11-10,15,31,18,3
503,2025-11-10,60,31,18,4
504,2023-06-28,15,48,117,3
504,2023-06-28,3,48,117,3
504,2023-06-28,58,48,117,4
504,2023-06-28,48,48,117,2
504,2023-06-28,37,48,117,3
505,2024-10-06,15,12,78,2
505,2024-10-06,39,12,78,3
505,2024-10-06,52,12,78,1
505,2024-10-06,4,12,78,1
506,2024-10-23,17,16,45,4
506,2024-10-23,58,16,45,1
506,2024-10-23,50,16,45,3
506,2024-10-23,3,16,45,1
507,2024-09-25,14,32,70,3
507,2024-09-25,13,32,70,4
507,2024-09-25,50,32,70,2
507,2024-09-25,54,32,70,4
508,2024-12-21,45,4,46,2
508,2024-12-21,27,4,46,1
508,2024-12-21,59,4,46,1
508,2024-12-21,1,4,46,3
509,2024-10-03,25,4,25,4
509,2024-10-03,49,4,25,4
509,2024-10-03,34,4,25,1
509,2024-10-03,37,4,25,4
509,2024-10-03,18,4,25,4
510,2024-06-12,16,48,46,2
510,2024-06-12,44,48,46,4
510,2024-06-12,21,48,46,3
510,2024-06-12,6,48,46,1
510,2024-06-12,37,48,46,2
511,2024-10-03,13,47,25,4
511,2024-10-03,2,47,25,4
511,2024-10-03,19,47,25,1
511,2024-10-03,31,47,25,3
512,2026-01-16,35,11,67,3
512,2026-01-16,25,11,67,2
513,2024-05-15,28,48,21,4
514,2023-02-22,36,29,11,4
514,2023-02-22,47,29,11,4
514,2023-02-22,54,29,11,3
515,2023-04-23,20,3,58,4
515,2023-04-23,31,3,58,3
516,2024-05-09,2,33,38,1
517,2024-04-02,10,42,3,4
517,2024-04-02,38,42,3,2
517,2024-04-02,45,42,3,4
518,2024-10-10,4,46,101,2
518,2024-10-10,6,46,101,3
518,2024-10-10,16,46,101,3
519,2025-12-31,19,39,94,3
519,2025-12-31,45,39,94,2
519,2025-12-31,13,39,94,3
519,2025-12-31,44,39,94,3
520,2023-05-31,7,47,103,4
520,2023-05-31,44,47,103,4
520,2023-05-31,43,47,103,4
521,2022-05-28,14,49,62,3
521,2022-05-28,13,49,62,4
522,2025-05-19,35,47,34,3
522,2025-05-19,58,47,34,4
522,2025-05-19,38,47,34,4
522,2025-05-19,46,47,34,4
523,2022-07-14,41,16,15,2
523,2022-07-14,17,16,15,4
523,2022-07-14,38,16,15,4
523,2022-07-14,25,16,15,2
523,2022-07-14,19,16,15,4
524,2025-01-01,48,32,95,3
524,2025-01-01,12,32,95,3
524,2025-01-01,9,32,95,2
525,2023-04-18,33,7,112,2
525,2023-04-18,32,7,112,3
525,2023-04-18,34,7,112,2
525,2023-04-18,60,7,112,1
526,2024-10-14,49,43,72,4
527,2024-03-31,43,30,106,1
527,2024-03-31,28,30,106,2
528,2022-08-15,27,48,3,4
528,2022-08-15,21,48,3,3
528,2022-08-15,10,48,3,3
528,2022-08-15,32,48,3,1
528,2022-08-15,9,48,3,2
529,2022-06-05,37,9,18,4
529,2022-06-05,38,9,18,3
530,2023-11-29,28,6,92,3
530,2023-11-29,18,6,92,2
530,2023-11-29,39,6,92,1
530,2023-11-29,55,6,92,4
530,2023-11-29,19,6,92,4
531,2022-03-20,9,47,62,4
531,2022-03-20,26,47,62,3
532,2022-12-14,3,24,114,3
532,2022-12-14,22,24,114,4
533,2025-12-31,51,28,99,2
534,2024-04-06,20,26,28,2
534,2024-04-06,30,26,28,3
534,2024-04-06,53,26,28,4
534,2024-04-06,3,26,28,3
535,2024-02-19,21,15,61,1
535,2024-02-19,19,15,61,2
536,2022-10-26,1,40,44,2
537,2022-04-13,24,18,82,3
537,2022-04-13,6,18,82,1
537,2022-04-13,17,18,82,2
537,2022-04-13,53,18,82,2
537,2022-04-13,37,18,82,3
538,2022-01-20,12,43,109,4
538,2022-01-20,59,43,109,4
538,2022-01-20,22,43,109,2
538,2022-01-20,41,43,109,2
539,2022-09-03,33,13,12,2
539,2022-09-03,5,13,12,4
539,2022-09-03,12,13,12,2
